duration,protocol_type,service,flag,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,num_compromised,num_root,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,attack_type
0.42,tcp,http,REJ,60.0,0,0,0,0,0,0,0,156,1,0.22,0.84,0.03,0.81,139,9,PortScan
0.26,tcp,ssh,REJ,40.0,0,0,0,0,0,0,0,155,5,0.44,0.54,0.07,0.9,211,11,PortScan
43.88,udp,other,SF,138.0,248,0,0,0,0,0,0,72,42,0.1,0.25,0.54,0.33,255,22,Botnet
0.02,tcp,ftp,SF,2796.0,8824,0,0,0,0,0,0,3,8,0.0,0.0,0.81,0.04,85,59,Normal
4.56,udp,dns,SF,1362.0,582,0,0,0,0,0,0,2,26,0.0,0.0,0.81,0.07,32,81,Normal
0.0,tcp,private,S0,0.0,0,0,0,0,0,0,0,218,196,0.99,0.05,0.96,0.01,255,136,DoS
0.4,tcp,ftp,S0,60.0,0,0,0,0,0,0,0,53,5,0.57,0.86,0.07,0.89,146,12,PortScan
91.72,tcp,private,SF,138.0,199,0,0,0,0,0,0,54,45,0.04,0.27,0.64,0.55,255,29,Botnet
3.05,tcp,smtp,REJ,178.0,429,0,0,4,4,0,0,77,27,0.02,0.04,0.87,0.02,111,104,BruteForce
0.14,tcp,ssh,RSTO,40.0,0,0,0,0,0,0,0,130,4,0.56,0.79,0.1,0.8,140,19,PortScan
10.04,tcp,smtp,SF,646.0,554,0,0,1,2,1,0,11,73,0.1,0.09,0.82,0.01,149,127,BruteForce
0.0,udp,private,REJ,64.0,0,0,0,0,0,0,0,156,343,0.8,0.02,0.91,0.06,255,234,DoS
2.42,tcp,dns,SF,609.0,1875,0,0,0,0,0,0,4,7,0.0,0.01,0.93,0.1,30,184,Normal
1.29,tcp,ftp,SF,569.0,7648,0,0,0,0,0,0,9,30,0.0,0.0,0.82,0.09,69,186,Normal
1.77,tcp,http,SF,2765.0,4246,0,0,0,0,0,0,20,15,0.0,0.0,0.87,0.07,35,174,Normal
6.5,tcp,ssh,SF,917.0,29307,0,0,0,0,0,0,14,19,0.0,0.07,0.89,0.11,56,227,Normal
0.0,tcp,http,S0,0.0,0,0,0,0,0,0,0,258,370,0.91,0.11,0.88,0.0,255,253,DoS
0.94,tcp,http,SF,114.0,11888,0,0,0,0,0,0,24,25,0.21,0.01,0.99,0.06,53,136,Normal
1.76,tcp,ssh,SF,489.0,4058,0,0,0,0,0,0,30,2,0.0,0.0,0.95,0.11,10,240,Normal
1.05,tcp,dns,SF,1285.0,14306,0,0,0,0,0,0,30,17,0.01,0.0,0.87,0.04,28,83,Normal
0.0,tcp,other,S0,1024.0,0,0,0,0,0,0,0,168,185,0.92,0.14,0.96,0.04,255,183,DoS
0.0,tcp,http,SF,0.0,0,1,0,0,0,0,0,445,300,0.97,0.07,0.97,0.03,255,241,DoS
14.75,tcp,ssh,REJ,583.0,583,0,0,2,5,0,0,67,30,0.01,0.25,0.86,0.08,58,141,BruteForce
0.0,tcp,private,S0,1024.0,0,0,0,0,0,0,0,285,354,0.86,0.1,0.89,0.01,255,224,DoS
0.0,tcp,http,S0,0.0,0,0,0,0,0,0,0,497,241,0.82,0.14,0.95,0.08,255,92,DoS
0.0,icmp,http,S0,1024.0,0,0,0,0,0,0,0,445,341,0.98,0.16,0.96,0.0,255,188,DoS
4.83,tcp,http,SF,1284.0,331,0,0,0,0,0,0,34,20,0.0,0.0,0.85,0.1,10,218,Normal
0.07,tcp,ssh,RSTO,0.0,0,0,0,0,0,0,0,224,6,0.65,0.74,0.14,0.94,111,5,PortScan
0.0,tcp,private,S0,1024.0,0,3,0,0,0,0,0,420,466,0.98,0.18,0.94,0.04,255,217,DoS
0.18,tcp,private,REJ,60.0,0,0,0,0,0,0,0,116,6,0.41,0.62,0.0,0.88,120,8,PortScan
10.16,tcp,ftp,SF,767.0,113,0,0,2,5,0,0,93,41,0.05,0.33,0.92,0.02,20,70,BruteForce
4.3,tcp,smtp,SF,451.0,589,0,0,3,2,0,0,90,96,0.01,0.19,0.82,0.08,27,91,BruteForce
0.06,tcp,http,SF,698.0,8702,0,0,0,0,0,0,12,29,0.0,0.06,0.8,0.05,84,93,Normal
0.0,tcp,http,SF,1024.0,0,0,0,0,0,0,0,326,256,0.86,0.17,0.87,0.04,255,151,DoS
0.0,tcp,other,S0,512.0,0,0,0,0,0,0,0,281,330,0.92,0.06,0.94,0.03,255,173,DoS
0.14,tcp,other,SF,118.0,5577,0,0,0,0,0,0,5,12,0.02,0.0,0.87,0.06,12,57,Normal
0.63,tcp,http,S0,403.0,513,0,0,0,0,0,0,3,7,0.0,0.2,0.89,0.14,90,77,Normal
0.0,tcp,private,S0,64.0,0,0,0,0,0,0,0,272,403,0.81,0.16,0.85,0.08,255,76,DoS
0.0,tcp,private,S0,64.0,0,0,0,0,0,0,0,445,194,0.78,0.13,0.91,0.05,255,42,DoS
0.0,udp,http,S0,1024.0,0,0,0,0,0,0,0,150,465,0.96,0.12,0.87,0.04,255,49,DoS
0.23,tcp,ssh,SF,763.0,1444,0,0,0,0,0,0,34,25,0.0,0.0,0.81,0.01,27,198,Normal
0.13,tcp,private,REJ,40.0,0,0,0,0,0,0,0,135,8,0.35,0.82,0.16,0.84,216,16,PortScan
0.0,tcp,http,S0,64.0,0,0,0,0,0,0,0,332,420,0.95,0.01,0.96,0.01,255,228,DoS
0.31,tcp,ssh,RSTO,60.0,0,0,0,0,0,0,0,95,8,0.67,0.6,0.08,0.79,222,1,PortScan
3.06,tcp,dns,SF,2549.0,4372,0,0,0,0,0,0,1,12,0.0,0.0,0.85,0.04,13,96,Normal
0.42,tcp,ftp,REJ,60.0,0,0,0,0,0,0,0,299,3,0.6,0.77,0.08,0.72,154,15,PortScan
0.18,tcp,ssh,SF,1999.0,870,0,0,0,0,0,0,14,4,0.03,0.01,0.83,0.05,55,140,Normal
0.0,tcp,http,S0,512.0,0,0,0,0,0,0,0,405,270,0.77,0.04,0.99,0.03,255,26,DoS
0.0,tcp,private,REJ,1024.0,0,0,0,0,0,0,0,405,212,0.88,0.15,0.92,0.03,255,237,DoS
3.44,udp,http,SF,1400.0,212,0,0,0,0,0,0,28,7,0.0,0.0,0.99,0.02,89,58,Normal
57.1,udp,private,SF,235.0,186,0,0,0,0,0,0,78,10,0.27,0.22,0.52,0.53,255,26,Botnet
0.4,tcp,other,S0,0.0,0,0,0,0,0,0,0,245,9,0.46,0.96,0.07,0.85,167,17,PortScan
13.49,tcp,ssh,SF,191.0,641,0,0,3,4,0,0,65,61,0.05,0.12,0.93,0.09,110,52,BruteForce
0.06,tcp,ssh,SF,1986.0,5969,0,0,0,0,0,0,14,32,0.0,0.0,0.8,0.09,72,220,Normal
1.8,tcp,ssh,SF,1514.0,1252,0,0,0,0,0,0,25,34,0.05,0.0,0.82,0.02,27,154,Normal
10.64,tcp,smtp,SF,219.0,577,0,0,3,4,1,0,19,47,0.19,0.17,0.85,0.1,103,149,BruteForce
2.29,icmp,ftp,SF,2329.0,3990,0,0,0,0,0,0,17,29,0.0,0.0,0.84,0.03,84,175,Normal
5.22,tcp,dns,SF,284.0,391,0,0,0,0,0,0,8,13,0.0,0.0,0.96,0.1,48,206,Normal
0.82,udp,http,SF,1633.0,9436,0,0,0,0,0,0,3,33,0.0,0.0,0.98,0.07,57,246,Normal
6.57,tcp,ftp,S0,407.0,2663,0,0,0,0,0,0,31,6,0.0,0.0,0.85,0.07,61,121,Normal
0.5,tcp,http,REJ,0.0,0,0,0,0,0,0,0,217,3,0.2,0.52,0.06,0.72,194,15,PortScan
0.93,tcp,ssh,REJ,3740.0,4681,0,0,0,0,0,0,17,20,0.06,0.0,0.87,0.03,77,52,Normal
0.04,tcp,smtp,SF,215.0,10921,0,0,0,0,0,0,30,7,0.13,0.0,0.94,0.02,77,116,Normal
0.0,tcp,private,S0,64.0,0,0,0,0,0,0,0,196,502,0.97,0.03,0.93,0.07,255,44,DoS
0.06,tcp,other,RSTO,0.0,0,0,0,0,0,0,0,253,7,0.58,0.88,0.05,0.87,214,18,PortScan
1.16,udp,http,SF,403.0,2396,0,0,0,0,0,0,6,31,0.17,0.0,0.82,0.05,46,93,Normal
0.26,tcp,dns,SF,1516.0,1593,0,0,0,0,0,0,20,4,0.03,0.0,1.0,0.12,47,96,Normal
0.16,tcp,smtp,SF,1205.0,8005,0,0,0,0,0,0,20,8,0.0,0.05,0.93,0.06,22,155,Normal
0.63,udp,ssh,SF,1847.0,9197,0,0,0,0,0,0,22,6,0.01,0.0,0.9,0.06,91,143,Normal
0.14,tcp,ssh,REJ,60.0,0,0,0,0,0,0,0,70,2,0.27,0.74,0.14,0.73,226,8,PortScan
0.0,tcp,http,S0,1024.0,0,1,0,0,0,0,0,428,198,1.0,0.01,0.88,0.06,255,93,DoS
0.0,tcp,ssh,REJ,40.0,0,0,0,0,0,0,0,132,2,0.79,0.73,0.18,0.92,112,1,PortScan
0.25,tcp,ssh,S0,60.0,0,0,0,0,0,0,0,109,7,0.45,0.52,0.07,0.82,228,17,PortScan
0.46,tcp,ftp,REJ,60.0,0,0,0,0,0,0,0,70,3,0.22,0.73,0.03,0.98,249,9,PortScan
103.95,tcp,other,SF,146.0,349,0,0,0,0,0,0,72,47,0.09,0.11,0.46,0.35,255,47,Botnet
0.54,udp,ftp,SF,4250.0,2468,0,0,0,0,0,0,16,4,0.0,0.0,0.92,0.09,25,250,Normal
4.96,tcp,dns,SF,815.0,6086,0,0,0,0,0,0,10,16,0.0,0.06,0.95,0.11,41,60,Normal
0.0,tcp,private,REJ,1024.0,0,0,0,0,0,0,0,456,395,0.96,0.13,0.89,0.04,255,131,DoS
0.0,udp,http,S0,1024.0,0,3,0,0,0,0,0,396,498,0.78,0.09,0.92,0.04,255,27,DoS
1.36,tcp,http,SF,46.0,2391,0,0,0,0,0,0,2,7,0.02,0.07,0.97,0.07,83,62,Normal
0.0,icmp,http,S0,64.0,0,0,0,0,0,0,0,277,404,0.86,0.09,0.92,0.04,255,128,DoS
2.31,udp,other,SF,1700.0,270,0,0,0,0,0,0,4,9,0.0,0.0,0.93,0.04,72,184,Normal
1.6,tcp,http,SF,5167.0,3039,0,0,0,0,0,0,23,8,0.01,0.06,0.96,0.07,83,101,Normal
0.0,tcp,other,S0,512.0,0,1,0,0,0,0,0,232,338,0.78,0.02,0.96,0.05,255,125,DoS
0.08,tcp,ftp,REJ,60.0,0,0,0,0,0,0,0,280,3,0.51,0.81,0.06,0.95,228,8,PortScan
6.69,icmp,http,SF,2619.0,7176,0,0,0,0,0,0,31,6,0.0,0.0,0.84,0.07,71,171,Normal
9.26,tcp,smtp,SF,554.0,466,0,0,2,5,1,0,26,85,0.16,0.1,0.93,0.04,101,134,BruteForce
1.4,tcp,ftp,SF,,2886,0,0,0,0,0,0,3,33,0.0,0.0,0.99,0.06,58,222,Normal
0.85,tcp,http,SF,498.0,8138,0,0,0,0,0,0,11,2,0.0,0.0,0.93,0.11,71,97,Normal
0.0,tcp,private,S0,1024.0,0,3,0,0,0,0,0,172,265,0.96,0.11,0.97,0.01,255,30,DoS
0.0,tcp,http,S0,64.0,0,0,0,0,0,0,0,320,164,0.91,0.02,0.87,0.09,255,139,DoS
0.0,tcp,http,S0,0.0,0,3,0,0,0,0,0,296,298,0.75,0.13,0.91,0.04,255,36,DoS
0.27,tcp,ftp,SF,44.0,298,0,0,0,0,0,0,10,17,0.0,0.0,0.97,0.02,37,150,Normal
94.1,tcp,private,SF,220.0,387,0,0,0,0,0,0,75,35,0.28,0.24,0.78,0.32,255,48,Botnet
4.86,udp,http,SF,199.0,21467,0,0,0,0,0,0,14,28,0.0,0.01,0.93,0.02,36,205,Normal
0.51,tcp,ftp,SF,356.0,3274,0,0,0,0,0,0,11,10,0.0,0.0,0.83,0.05,2,61,Normal
0.0,tcp,other,S0,1024.0,0,0,0,0,0,0,0,212,284,0.97,0.03,0.98,0.03,255,117,DoS
0.0,tcp,private,REJ,1024.0,0,0,0,0,0,0,0,361,265,0.97,0.05,0.89,0.0,255,205,DoS
0.0,tcp,other,S0,1024.0,0,0,0,0,0,0,0,449,366,0.94,0.11,0.92,0.1,255,187,DoS
0.56,icmp,smtp,SF,2068.0,8462,0,0,0,0,0,0,31,4,0.0,0.01,0.98,0.12,47,189,Normal
0.47,tcp,other,REJ,40.0,0,0,0,0,0,0,0,223,1,0.58,0.63,0.19,0.85,156,5,PortScan
0.55,udp,dns,SF,1609.0,2218,0,0,0,0,0,0,33,16,0.02,0.08,0.93,0.02,40,152,Normal
0.34,tcp,ssh,S0,989.0,1171,0,0,0,0,0,0,15,16,0.01,0.0,0.96,0.02,44,234,Normal
7.05,tcp,ftp,SF,3047.0,768,0,0,0,0,0,0,12,11,0.0,0.04,0.94,0.13,87,227,Normal
5.76,tcp,dns,SF,1849.0,14456,0,0,0,0,0,0,31,30,0.0,0.0,0.96,0.02,39,182,Normal
0.34,tcp,http,S0,40.0,0,0,0,0,0,0,0,182,5,0.72,0.78,0.18,0.88,107,15,PortScan
0.68,tcp,smtp,SF,1394.0,11351,0,0,0,0,0,0,32,32,0.0,0.0,0.97,0.02,57,223,Normal
0.87,udp,http,SF,1549.0,3446,0,0,0,0,0,0,28,13,0.0,0.0,0.84,0.13,51,179,Normal
0.0,tcp,other,S0,1024.0,0,0,0,0,0,0,0,422,289,0.82,0.08,0.9,0.02,255,241,DoS
7.35,tcp,smtp,SF,857.0,2208,0,0,0,0,0,0,21,19,0.1,0.0,0.92,0.08,80,123,Normal
0.01,tcp,other,REJ,0.0,0,0,0,0,0,0,0,66,9,0.52,1.0,0.13,0.73,250,9,PortScan
1.37,tcp,ssh,SF,3861.0,5255,0,0,0,0,0,0,27,23,0.0,0.0,0.8,0.08,56,178,Normal
13.02,tcp,smtp,REJ,170.0,544,0,0,2,3,0,0,15,90,0.14,0.27,0.86,0.02,125,77,BruteForce
3.06,tcp,smtp,SF,503.0,12293,0,0,0,0,0,0,14,12,0.0,0.0,0.84,0.03,77,155,Normal
0.13,tcp,ftp,REJ,60.0,0,0,0,0,0,0,0,252,9,0.3,0.85,0.15,0.92,177,7,PortScan
0.32,tcp,other,RSTO,40.0,0,0,0,0,0,0,0,149,4,0.71,0.8,0.05,0.74,157,18,PortScan
0.33,tcp,http,REJ,60.0,0,0,0,0,0,0,0,198,3,0.6,0.94,0.09,0.93,145,19,PortScan
0.85,tcp,dns,SF,734.0,251,0,0,0,0,0,0,28,1,0.0,0.02,1.0,0.07,67,97,Normal
2.42,tcp,smtp,REJ,2785.0,393,0,0,0,0,0,0,25,33,0.0,0.0,0.96,0.11,57,145,Normal
0.0,tcp,http,S0,512.0,0,0,0,0,0,0,0,365,342,0.87,0.16,0.93,0.01,255,98,DoS
1.2,udp,http,SF,2915.0,4786,0,0,0,0,0,0,34,21,0.12,0.0,0.85,0.02,42,242,Normal
0.4,tcp,ssh,REJ,60.0,0,0,0,0,0,0,0,286,7,0.6,0.61,0.03,0.89,191,12,PortScan
5.15,icmp,ssh,SF,233.0,3317,0,0,0,0,0,0,18,14,0.03,0.0,0.82,0.03,66,234,Normal
0.5,udp,ftp,S0,1806.0,14317,0,0,0,0,0,0,27,32,0.0,0.0,1.0,0.11,65,174,Normal
1.1,tcp,dns,SF,,6010,0,0,0,0,0,0,12,23,0.0,0.05,0.95,0.12,7,130,Normal
0.0,tcp,private,S0,64.0,0,0,0,0,0,0,0,492,246,0.77,0.19,0.91,0.05,255,190,DoS
1.92,tcp,dns,SF,1096.0,2808,0,0,0,0,0,0,32,16,0.0,0.05,0.95,0.01,97,116,Normal
0.0,udp,http,S0,1024.0,0,0,0,0,0,0,0,211,304,1.0,0.2,0.9,0.08,255,70,DoS
3.05,icmp,dns,SF,1966.0,9559,0,0,0,0,0,0,31,33,0.03,0.0,0.84,0.15,72,108,Normal
0.33,tcp,private,REJ,40.0,0,0,0,0,0,0,0,294,1,0.55,0.92,0.08,0.89,199,13,PortScan
1.98,udp,ssh,SF,1536.0,16260,0,0,0,0,0,0,5,16,0.0,0.0,0.92,0.11,98,204,Normal
0.0,tcp,http,S0,1024.0,0,0,0,0,0,0,0,297,447,0.93,0.1,0.92,0.0,255,107,DoS
1.21,tcp,smtp,SF,732.0,1002,0,0,1,4,0,0,46,63,0.15,0.13,0.9,0.07,28,20,BruteForce
5.5,udp,http,SF,2310.0,5626,0,0,0,0,0,0,16,16,0.0,0.0,0.89,0.07,92,175,Normal
0.0,tcp,other,S0,0.0,0,0,0,0,0,0,0,327,280,0.8,0.18,0.88,0.08,255,13,DoS
0.38,tcp,ftp,S0,60.0,0,0,0,0,0,0,0,252,7,0.72,0.91,0.07,0.71,112,13,PortScan
98.52,tcp,other,SF,295.0,308,0,0,0,0,0,0,137,41,0.27,0.12,0.43,0.55,255,46,Botnet
0.37,tcp,ssh,RSTO,0.0,0,0,0,0,0,0,0,109,4,0.4,0.7,0.09,0.74,187,5,PortScan
0.0,tcp,other,S0,64.0,0,0,0,0,0,0,0,279,503,0.82,0.12,0.87,0.09,255,139,DoS
0.61,udp,ssh,SF,1889.0,637,0,0,0,0,0,0,34,25,0.0,0.0,0.83,0.09,40,172,Normal
0.02,tcp,dns,SF,1242.0,9305,0,0,0,0,0,0,25,19,0.0,0.01,0.96,0.15,34,57,Normal
8.67,tcp,ftp,SF,273.0,137,0,0,3,2,0,0,63,84,0.02,0.25,0.99,0.08,91,24,BruteForce
0.35,tcp,ftp,RSTO,40.0,0,0,0,0,0,0,0,82,2,0.69,0.79,0.1,0.71,162,19,PortScan
5.84,tcp,ftp,REJ,497.0,512,0,0,5,3,0,0,15,85,0.06,0.14,0.88,0.04,95,119,BruteForce
0.12,tcp,ftp,REJ,40.0,0,0,0,0,0,0,0,93,3,0.73,0.96,0.14,0.97,184,16,PortScan
0.44,tcp,ftp,RSTO,40.0,0,0,0,0,0,0,0,230,6,0.43,0.68,0.1,0.72,249,6,PortScan
4.83,tcp,dns,SF,1267.0,5158,0,0,0,0,0,0,29,25,0.0,0.09,1.0,0.01,54,107,Normal
3.64,tcp,other,SF,155.0,1181,0,0,0,0,0,0,21,31,0.0,0.0,0.83,0.15,38,211,Normal
2.99,tcp,dns,SF,1027.0,6580,0,0,0,0,0,0,17,15,0.06,0.0,0.85,0.08,94,220,Normal
2.51,tcp,ftp,SF,2694.0,3997,0,0,0,0,0,0,15,34,0.0,0.03,0.9,0.04,40,90,Normal
0.0,icmp,http,S0,64.0,0,0,0,0,0,0,0,262,322,0.92,0.09,0.87,0.06,255,29,DoS
0.26,tcp,ftp,S0,40.0,0,0,0,0,0,0,0,114,8,0.79,0.75,0.1,0.99,224,19,PortScan
0.0,tcp,other,S0,0.0,0,0,0,0,0,0,0,271,274,0.86,0.04,0.87,0.01,255,210,DoS
0.13,tcp,other,SF,149.0,1477,0,0,0,0,0,0,33,22,0.02,0.0,0.86,0.13,22,119,Normal
55.79,tcp,dns,SF,317.0,75,0,0,0,0,0,0,108,28,0.23,0.03,0.56,0.39,255,40,Botnet
0.0,tcp,http,S0,0.0,0,0,0,0,0,0,0,298,231,0.89,0.09,0.99,0.02,255,175,DoS
0.34,tcp,http,REJ,0.0,0,0,0,0,0,0,0,85,8,0.4,0.76,0.2,0.73,208,10,PortScan
0.42,tcp,ftp,REJ,60.0,0,0,0,0,0,0,0,114,3,0.56,0.56,0.03,0.95,218,6,PortScan
0.88,udp,http,SF,340.0,743,0,0,0,0,0,0,30,23,0.0,0.0,0.91,0.14,68,247,Normal
10.07,tcp,ssh,SF,310.0,950,0,0,2,5,0,0,32,35,0.06,0.18,0.83,0.09,42,59,BruteForce
8.64,tcp,ssh,SF,673.0,776,0,0,3,2,0,0,86,14,0.1,0.39,0.97,0.02,49,129,BruteForce
0.34,udp,smtp,SF,,7175,0,0,0,0,0,0,13,10,0.0,0.0,0.91,0.1,62,136,Normal
0.07,tcp,smtp,SF,605.0,1665,0,0,0,0,0,0,6,6,0.3,0.04,0.84,0.12,77,234,Normal
1.22,tcp,dns,SF,6313.0,3838,0,0,0,0,0,0,32,34,0.0,0.0,0.9,0.02,85,141,Normal
0.12,tcp,ftp,RSTO,60.0,0,0,0,0,0,0,0,57,7,0.42,0.56,0.14,0.91,204,1,PortScan
0.08,udp,other,SF,195.0,1927,0,0,0,0,0,0,33,21,0.0,0.02,0.87,0.11,31,201,Normal
0.31,tcp,other,REJ,40.0,0,0,0,0,0,0,0,138,9,0.79,0.67,0.0,0.88,160,2,PortScan
0.27,tcp,smtp,SF,538.0,595,0,0,0,0,0,0,25,33,0.02,0.0,1.0,0.06,49,107,Normal
3.37,udp,http,SF,159.0,1911,0,0,0,0,0,0,25,10,0.0,0.11,0.94,0.05,24,97,Normal
1.95,tcp,ssh,SF,1051.0,5024,0,0,0,0,0,0,8,34,0.28,0.0,0.83,0.08,46,54,Normal
0.22,udp,smtp,SF,1096.0,4308,0,0,0,0,0,0,7,17,0.0,0.0,0.91,0.12,29,125,Normal
0.0,udp,http,S0,512.0,0,0,0,0,0,0,0,486,443,0.76,0.1,0.87,0.04,255,223,DoS
0.0,tcp,http,REJ,1024.0,0,1,0,0,0,0,0,432,380,0.78,0.08,0.96,0.05,255,174,DoS
0.38,tcp,ftp,RSTO,0.0,0,0,0,0,0,0,0,117,6,0.23,0.9,0.1,0.92,126,6,PortScan
0.4,tcp,dns,SF,464.0,3223,0,0,0,0,0,0,29,18,0.0,0.0,0.89,0.11,34,207,Normal
0.3,tcp,other,SF,676.0,940,0,0,0,0,0,0,31,7,0.02,0.0,0.87,0.14,5,204,Normal
13.62,udp,ssh,SF,1633.0,5607,0,0,0,0,0,0,5,10,0.0,0.0,0.96,0.04,68,160,Normal
1.66,tcp,ssh,SF,2265.0,1621,0,0,0,0,0,0,23,7,0.0,0.0,0.96,0.02,28,159,Normal
0.0,tcp,private,S0,64.0,0,0,0,0,0,0,0,381,427,0.93,0.04,0.98,0.0,255,147,DoS
4.74,tcp,ftp,SF,715.0,1063,0,0,5,5,0,0,55,45,0.15,0.17,0.83,0.0,63,131,BruteForce
0.15,tcp,other,SF,728.0,2102,0,0,0,0,0,0,24,32,0.0,0.0,0.96,0.03,98,116,Normal
0.44,tcp,ssh,REJ,60.0,0,0,0,0,0,0,0,203,4,0.42,0.66,0.06,0.76,251,17,PortScan
0.0,tcp,private,S0,0.0,0,0,0,0,0,0,0,191,452,0.75,0.12,0.96,0.05,255,232,DoS
1.67,udp,other,SF,73.0,4254,0,0,0,0,0,0,29,9,0.0,0.0,0.94,0.03,88,66,Normal
0.52,tcp,ssh,SF,592.0,597,0,0,0,0,0,0,33,21,0.0,0.0,0.99,0.12,2,146,Normal
5.27,udp,ftp,SF,390.0,9716,0,0,0,0,0,0,31,30,0.02,0.02,0.89,0.09,6,98,Normal
0.3,tcp,ssh,S0,305.0,1092,0,0,0,0,0,0,24,18,0.0,0.0,0.96,0.01,6,213,Normal
1.09,tcp,smtp,SF,657.0,32806,0,0,0,0,0,0,13,8,0.0,0.01,0.83,0.05,46,183,Normal
0.13,tcp,ftp,SF,5559.0,10519,0,0,0,0,0,0,3,23,0.0,0.02,0.99,0.0,69,251,Normal
0.05,tcp,other,RSTO,0.0,0,0,0,0,0,0,0,261,9,0.59,0.95,0.2,0.74,111,18,PortScan
0.17,tcp,dns,SF,3675.0,6399,0,0,0,0,0,0,9,21,0.0,0.0,0.96,0.12,9,67,Normal
10.37,tcp,http,SF,642.0,7609,0,0,0,0,0,0,20,3,0.0,0.0,0.89,0.12,63,253,Normal
13.08,tcp,ftp,SF,152.0,673,0,0,5,5,0,0,52,56,0.18,0.09,1.0,0.05,144,91,BruteForce
0.44,tcp,smtp,REJ,1058.0,3347,0,0,0,0,0,0,4,19,0.0,0.0,0.96,0.11,54,240,Normal
0.0,tcp,private,S0,1024.0,0,0,0,0,0,0,0,375,345,0.9,0.01,0.98,0.1,255,215,DoS
0.08,tcp,smtp,SF,3203.0,1213,0,0,0,0,0,0,30,2,0.0,0.06,0.85,0.02,9,82,Normal
0.54,tcp,http,SF,1716.0,2893,0,0,0,0,0,0,21,29,0.0,0.0,0.9,0.12,8,188,Normal
0.37,tcp,ssh,RSTO,0.0,0,0,0,0,0,0,0,164,7,0.42,0.74,0.16,0.82,113,18,PortScan
0.0,icmp,other,S0,1024.0,0,0,0,0,0,0,0,387,393,0.98,0.05,0.87,0.04,255,178,DoS
0.21,tcp,private,RSTO,40.0,0,0,0,0,0,0,0,80,5,0.68,0.86,0.11,0.93,158,15,PortScan
0.0,tcp,other,S0,64.0,0,0,0,0,0,0,0,474,450,0.96,0.03,0.98,0.03,255,226,DoS
2.12,udp,http,SF,2806.0,3031,0,0,0,0,0,0,31,31,0.0,0.0,0.8,0.08,42,73,Normal
0.0,tcp,http,REJ,512.0,0,0,0,0,0,0,0,352,462,0.86,0.02,0.91,0.02,255,121,DoS
0.21,tcp,http,RSTO,40.0,0,0,0,0,0,0,0,76,7,0.66,0.97,0.04,0.93,156,12,PortScan
0.6,tcp,dns,SF,2567.0,1416,0,0,0,0,0,0,11,23,0.0,0.1,0.95,0.05,40,216,Normal
5.26,tcp,ssh,SF,323.0,1137,0,0,1,5,2,0,78,80,0.06,0.33,0.83,0.06,95,113,BruteForce
0.0,tcp,http,S0,64.0,0,0,0,0,0,0,0,511,192,0.81,0.07,0.9,0.06,255,27,DoS
0.47,tcp,http,REJ,40.0,0,0,0,0,0,0,0,148,7,0.67,0.9,0.16,0.8,200,15,PortScan
0.28,udp,ftp,S0,258.0,319,0,0,0,0,0,0,31,24,0.02,0.0,0.92,0.05,16,85,Normal
0.0,tcp,http,S0,0.0,0,0,0,0,0,0,0,421,238,0.99,0.15,0.92,0.1,255,167,DoS
2.95,tcp,dns,SF,112.0,3138,0,0,0,0,0,0,23,5,0.0,0.02,0.84,0.1,71,202,Normal
2.44,udp,ssh,S0,525.0,2695,0,0,0,0,0,0,3,11,0.0,0.01,0.95,0.12,61,122,Normal
1.76,tcp,ssh,SF,77.0,859,0,0,0,0,0,0,16,6,0.0,0.0,0.91,0.14,64,63,Normal
0.21,udp,dns,SF,852.0,8123,0,0,0,0,0,0,17,26,0.02,0.03,0.91,0.0,33,160,Normal
6.62,tcp,ftp,SF,548.0,898,0,0,5,5,1,0,99,42,0.17,0.34,0.81,0.05,125,102,BruteForce
0.17,tcp,ssh,SF,935.0,972,0,0,0,0,0,0,29,9,0.0,0.0,0.97,0.05,1,96,Normal
0.0,tcp,other,S0,64.0,0,3,0,0,0,0,0,260,185,0.98,0.08,0.91,0.05,255,30,DoS
2.27,tcp,ssh,SF,620.0,1453,0,0,0,0,0,0,31,11,0.0,0.0,0.99,0.07,82,225,Normal
1.61,tcp,ftp,SF,230.0,6468,0,0,0,0,0,0,22,34,0.0,0.0,0.81,0.08,89,159,Normal
0.81,tcp,ssh,S0,390.0,1024,0,0,0,0,0,0,29,11,0.0,0.0,0.98,0.03,74,86,Normal
0.28,tcp,http,SF,131.0,1506,0,0,0,0,0,0,15,26,0.0,0.0,0.85,0.01,20,81,Normal
0.56,udp,http,SF,807.0,6696,0,0,0,0,0,0,33,34,0.0,0.0,0.87,0.08,75,227,Normal
0.1,udp,http,SF,460.0,4683,0,0,0,0,0,0,1,18,0.01,0.0,0.91,0.09,45,77,Normal
0.91,tcp,http,SF,4696.0,6906,0,0,0,0,0,0,4,28,0.0,0.0,0.89,0.13,48,139,Normal
3.27,udp,ssh,SF,367.0,6570,0,0,0,0,0,0,12,15,0.0,0.0,0.98,0.07,52,181,Normal
2.81,udp,http,SF,1843.0,263,0,0,0,0,0,0,10,11,0.0,0.13,0.92,0.06,6,64,Normal
0.24,tcp,other,REJ,60.0,0,0,0,0,0,0,0,99,7,0.59,0.97,0.09,0.97,112,2,PortScan
