duration,protocol_type,service,flag,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,num_compromised,num_root,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,attack_type
3.35,tcp,smtp,SF,641.0,156,0,0,2,2,0,0,29,50,0.1,0.33,0.93,0.07,99,122,BruteForce
110.78,tcp,dns,SF,319.0,94,0,0,0,0,0,0,111,12,0.06,0.05,0.68,0.53,255,47,Botnet
51.83,udp,other,S0,268.0,143,0,0,0,0,0,0,135,6,0.16,0.01,0.49,0.26,255,29,Botnet
7.77,tcp,ftp,REJ,385.0,275,0,0,2,2,0,0,36,22,0.15,0.34,0.92,0.07,37,66,BruteForce
10.8,tcp,smtp,REJ,426.0,173,0,0,5,2,1,0,41,30,0.11,0.17,0.91,0.02,21,104,BruteForce
0.0,tcp,http,S0,64.0,0,0,0,0,0,0,0,364,421,0.96,0.14,0.98,0.1,255,49,DoS
1.66,tcp,smtp,REJ,715.0,14593,0,0,0,0,0,0,34,12,0.0,0.0,0.81,0.11,96,69,Normal
67.1,udp,private,SF,107.0,85,0,0,0,0,0,0,50,24,0.08,0.08,0.75,0.42,255,29,Botnet
0.0,tcp,http,S0,64.0,0,3,0,0,0,0,0,443,304,0.88,0.16,0.96,0.07,255,84,DoS
0.0,tcp,http,S0,1024.0,0,0,0,0,0,0,0,230,328,0.89,0.02,0.96,0.09,255,109,DoS
11.09,tcp,ssh,REJ,652.0,334,0,0,3,3,1,0,35,18,0.13,0.04,1.0,0.01,129,123,BruteForce
1.45,tcp,ssh,SF,1302.0,1862,0,0,0,0,0,0,5,22,0.0,0.02,0.92,0.15,49,125,Normal
0.0,tcp,private,S0,512.0,0,0,0,0,0,0,0,372,212,0.9,0.09,0.89,0.05,255,231,DoS
0.0,tcp,other,S0,64.0,0,0,0,0,0,0,0,390,312,0.82,0.14,0.86,0.03,255,168,DoS
3.55,tcp,ftp,REJ,713.0,408,0,0,1,2,0,0,57,47,0.03,0.35,0.9,0.05,68,21,BruteForce
1.47,udp,dns,SF,1409.0,1699,0,0,0,0,0,0,27,16,0.0,0.15,0.95,0.04,14,216,Normal
85.46,udp,other,SF,87.0,336,0,0,1,0,1,0,20,44,0.02,0.05,0.57,0.41,255,35,Botnet
54.97,udp,dns,SF,329.0,89,0,0,0,0,0,0,131,22,0.24,0.17,0.45,0.49,255,43,Botnet
1.48,tcp,smtp,SF,236.0,653,0,0,2,3,0,0,75,33,0.11,0.26,0.98,0.09,47,79,BruteForce
13.52,tcp,smtp,SF,391.0,291,0,0,1,4,0,0,19,56,0.01,0.19,0.99,0.1,129,80,BruteForce
0.28,tcp,ssh,SF,466.0,4102,0,0,0,0,0,0,33,30,0.0,0.0,0.86,0.1,31,181,Normal
7.14,tcp,ftp,SF,635.0,975,0,0,3,3,0,0,61,27,0.04,0.21,1.0,0.05,57,91,BruteForce
0.0,tcp,other,S0,1024.0,0,1,0,0,0,0,0,474,277,0.78,0.19,0.87,0.05,255,22,DoS
0.0,tcp,private,S0,512.0,0,0,0,0,0,0,0,241,360,0.93,0.18,0.92,0.01,255,216,DoS
1.45,udp,ftp,SF,2418.0,388,0,0,0,0,0,0,18,20,0.0,0.0,0.99,0.15,61,90,Normal
2.39,tcp,smtp,SF,265.0,680,0,0,3,4,0,0,49,60,0.17,0.09,1.0,0.05,63,61,BruteForce
0.0,tcp,private,S0,512.0,0,3,0,0,0,0,0,264,325,0.84,0.08,0.99,0.09,255,69,DoS
0.0,tcp,http,S0,512.0,0,0,0,0,0,0,0,355,415,0.82,0.1,0.86,0.01,255,165,DoS
89.55,tcp,dns,SF,214.0,208,0,0,0,0,0,0,71,41,0.06,0.21,0.41,0.45,255,10,Botnet
8.3,tcp,smtp,REJ,598.0,238,0,0,2,5,2,0,84,86,0.02,0.03,0.87,0.04,87,125,BruteForce
20.95,udp,other,SF,235.0,288,0,0,0,0,0,0,134,18,0.02,0.28,0.45,0.23,255,45,Botnet
65.5,tcp,private,SF,247.0,158,0,0,0,0,0,0,97,17,0.02,0.22,0.54,0.25,255,45,Botnet
10.11,tcp,ssh,SF,682.0,284,0,0,2,4,0,0,33,78,0.18,0.23,0.92,0.03,136,64,BruteForce
3.7,tcp,ftp,SF,386.0,969,0,0,4,3,0,0,57,67,0.12,0.07,0.98,0.1,81,119,BruteForce
0.0,tcp,http,S0,512.0,0,1,0,0,0,0,0,454,285,0.86,0.13,0.91,0.07,255,125,DoS
102.79,tcp,dns,SF,146.0,245,0,0,0,0,0,0,127,12,0.01,0.25,0.73,0.26,255,10,Botnet
5.87,tcp,ftp,SF,2419.0,19312,0,0,0,0,0,0,24,31,0.0,0.24,0.82,0.05,48,129,Normal
10.84,tcp,private,S0,217.0,377,0,0,0,0,0,0,53,29,0.12,0.13,0.45,0.57,255,39,Botnet
111.12,udp,other,SF,175.0,58,0,0,0,0,0,0,119,38,0.14,0.06,0.54,0.28,255,7,Botnet
0.3,tcp,ftp,SF,795.0,1086,0,0,0,0,0,0,5,14,0.0,0.0,0.81,0.1,74,109,Normal
3.86,tcp,http,SF,7717.0,2779,0,0,0,0,0,0,4,10,0.0,0.03,0.96,0.11,41,62,Normal
1.4,tcp,ssh,SF,1225.0,19144,0,0,0,0,0,0,4,10,0.05,0.0,0.84,0.09,15,237,Normal
8.53,tcp,ssh,SF,390.0,294,0,0,4,5,1,0,54,34,0.09,0.02,0.92,0.03,35,86,BruteForce
4.66,tcp,ftp,SF,472.0,710,0,0,4,2,1,0,88,77,0.02,0.06,0.92,0.1,31,56,BruteForce
0.0,icmp,other,S0,512.0,0,0,0,0,0,0,0,230,467,0.9,0.14,0.89,0.08,255,95,DoS
5.39,tcp,smtp,SF,770.0,1108,0,0,1,2,1,0,21,61,0.17,0.02,0.94,0.04,124,30,BruteForce
2.23,tcp,dns,SF,2575.0,4864,0,0,0,0,0,0,1,30,0.0,0.0,0.82,0.08,67,254,Normal
3.99,tcp,ftp,SF,152.0,976,0,0,1,3,0,0,85,77,0.03,0.01,0.84,0.07,148,80,BruteForce
0.0,tcp,other,S0,64.0,0,0,0,0,0,0,0,411,343,0.75,0.05,0.93,0.06,255,64,DoS
1.44,tcp,dns,SF,3872.0,2727,0,0,0,0,0,0,22,11,0.0,0.0,0.89,0.05,40,249,Normal
30.62,tcp,dns,SF,165.0,375,0,0,0,0,0,0,114,22,0.06,0.27,0.71,0.29,255,30,Botnet
2.37,tcp,ftp,SF,466.0,287,0,0,2,3,0,0,78,18,0.1,0.15,0.93,0.01,97,131,BruteForce
89.84,tcp,dns,SF,89.0,171,0,0,0,0,0,0,124,32,0.06,0.12,0.61,0.5,255,19,Botnet
109.69,tcp,other,SF,200.0,202,0,0,0,0,0,0,92,7,0.18,0.29,0.6,0.26,255,34,Botnet
13.71,tcp,smtp,SF,440.0,289,0,0,5,5,1,0,77,45,0.08,0.06,0.87,0.03,77,76,BruteForce
6.1,udp,other,SF,436.0,1225,0,0,0,0,0,0,26,7,0.0,0.0,0.83,0.08,85,81,Normal
27.72,tcp,private,SF,250.0,319,0,0,0,0,0,0,142,24,0.25,0.19,0.67,0.33,255,28,Botnet
0.0,udp,private,S0,64.0,0,0,0,0,0,0,0,384,455,0.88,0.13,0.91,0.08,255,176,DoS
38.67,tcp,dns,SF,219.0,219,0,0,0,0,0,0,100,49,0.12,0.01,0.69,0.41,255,48,Botnet
11.4,tcp,smtp,SF,389.0,630,0,0,5,3,0,0,39,79,0.2,0.38,0.85,0.07,41,23,BruteForce
1.94,tcp,ftp,SF,503.0,843,0,0,4,5,0,0,64,31,0.02,0.25,0.91,0.03,132,71,BruteForce
0.14,udp,http,SF,165.0,14452,0,0,0,0,0,0,3,16,0.0,0.0,0.87,0.04,81,174,Normal
5.51,tcp,ftp,SF,572.0,360,0,0,2,3,1,0,65,30,0.01,0.06,0.97,0.04,25,111,BruteForce
0.0,tcp,private,S0,64.0,0,0,0,0,0,0,0,429,448,0.9,0.14,0.88,0.07,255,196,DoS
0.8,udp,other,SF,4806.0,1160,0,0,0,0,0,0,31,15,0.05,0.02,0.91,0.1,21,67,Normal
0.34,udp,smtp,SF,278.0,7023,0,0,0,0,0,0,19,19,0.0,0.05,0.91,0.03,82,192,Normal
78.34,udp,other,SF,131.0,214,0,0,0,0,0,0,110,31,0.16,0.17,0.64,0.44,255,36,Botnet
0.51,udp,ftp,SF,2103.0,614,0,0,0,0,0,0,11,30,0.0,0.0,0.94,0.15,97,115,Normal
61.93,tcp,private,SF,189.0,243,0,0,0,0,0,0,25,19,0.12,0.23,0.46,0.53,255,35,Botnet
2.41,tcp,smtp,SF,737.0,712,0,0,2,4,0,0,85,98,0.19,0.21,0.81,0.08,97,85,BruteForce
1.0,tcp,http,SF,4552.0,5412,0,0,0,0,0,0,4,34,0.0,0.0,0.91,0.03,46,120,Normal
11.27,tcp,ftp,REJ,120.0,103,0,0,4,5,0,0,69,11,0.01,0.37,0.95,0.08,114,105,BruteForce
0.99,udp,dns,SF,8784.0,1566,0,0,0,0,0,0,28,25,0.0,0.0,0.99,0.1,6,94,Normal
27.22,tcp,other,S0,354.0,191,0,0,1,0,0,0,66,10,0.2,0.15,0.69,0.49,255,14,Botnet
0.36,tcp,smtp,SF,103.0,5418,0,0,0,0,0,0,17,22,0.0,0.0,0.92,0.12,6,73,Normal
3.09,udp,http,SF,866.0,3277,0,0,0,0,0,0,11,4,0.0,0.0,0.84,0.08,93,137,Normal
6.71,tcp,ssh,SF,681.0,624,0,0,3,4,2,0,87,44,0.06,0.29,0.99,0.03,101,116,BruteForce
14.67,tcp,ftp,SF,219.0,851,0,0,5,2,2,0,41,94,0.18,0.29,0.83,0.03,109,46,BruteForce
1.26,tcp,smtp,SF,365.0,1018,0,0,2,4,0,0,39,25,0.19,0.38,0.82,0.08,22,141,BruteForce
1.53,tcp,ssh,REJ,779.0,762,0,0,2,3,0,0,45,34,0.09,0.27,0.83,0.04,136,36,BruteForce
1.15,udp,http,SF,1785.0,2898,0,0,0,0,0,0,33,11,0.0,0.02,0.91,0.11,36,103,Normal
3.66,tcp,dns,SF,1145.0,3906,0,0,0,0,0,0,9,3,0.0,0.0,0.85,0.14,74,213,Normal
0.0,udp,private,REJ,0.0,0,0,0,0,0,0,0,303,494,0.98,0.01,0.85,0.07,255,151,DoS
0.0,tcp,http,S0,512.0,0,0,0,0,0,0,0,498,487,0.99,0.02,0.93,0.05,255,156,DoS
4.09,tcp,smtp,SF,294.0,570,0,0,4,5,1,0,42,74,0.16,0.01,0.95,0.02,63,61,BruteForce
119.48,tcp,dns,SF,120.0,171,0,0,1,0,0,0,44,7,0.07,0.11,0.51,0.47,255,15,Botnet
0.0,tcp,other,S0,512.0,0,3,0,0,0,0,0,499,394,0.86,0.12,1.0,0.01,255,206,DoS
72.44,tcp,private,SF,60.0,313,0,0,0,0,0,0,121,9,0.24,0.28,0.47,0.58,255,13,Botnet
3.39,tcp,ssh,SF,2814.0,5062,0,0,0,0,0,0,15,18,0.0,0.0,0.85,0.11,60,131,Normal
107.72,tcp,dns,SF,247.0,384,0,0,0,0,1,0,123,38,0.12,0.09,0.41,0.26,255,11,Botnet
9.02,tcp,ssh,REJ,354.0,815,0,0,1,5,1,0,56,56,0.13,0.17,0.88,0.09,68,86,BruteForce
4.8,tcp,smtp,REJ,136.0,1197,0,0,1,3,0,0,92,33,0.03,0.4,0.97,0.0,103,70,BruteForce
1.24,tcp,other,SF,1747.0,713,0,0,0,0,0,0,12,13,0.0,0.01,0.91,0.04,37,121,Normal
0.0,tcp,other,REJ,1024.0,0,3,0,0,0,0,0,195,502,0.92,0.17,0.92,0.08,255,121,DoS
0.0,tcp,http,S0,64.0,0,1,0,0,0,0,0,275,229,0.92,0.09,0.89,0.1,255,136,DoS
9.88,tcp,smtp,SF,173.0,1188,0,0,1,3,0,0,81,32,0.04,0.28,0.84,0.04,139,121,BruteForce
57.65,tcp,private,SF,181.0,224,0,0,0,0,0,0,63,28,0.13,0.21,0.7,0.25,255,20,Botnet
70.57,udp,private,SF,133.0,159,0,0,1,0,0,0,112,25,0.13,0.02,0.4,0.51,255,39,Botnet
5.13,tcp,ssh,SF,342.0,927,0,0,2,3,0,0,87,22,0.07,0.11,0.81,0.01,32,34,BruteForce
10.4,tcp,smtp,SF,269.0,679,0,0,5,4,0,0,88,68,0.06,0.13,0.82,0.04,60,50,BruteForce
11.73,tcp,ftp,REJ,768.0,871,0,0,5,3,0,0,89,36,0.02,0.16,0.94,0.09,112,92,BruteForce
0.48,tcp,http,SF,863.0,7366,0,0,0,0,0,0,15,3,0.03,0.0,0.98,0.09,43,86,Normal
1.99,tcp,smtp,SF,86.0,2258,0,0,0,0,0,0,3,11,0.01,0.02,0.95,0.01,32,174,Normal
0.0,tcp,http,S0,0.0,0,0,0,0,0,0,0,187,240,0.79,0.05,0.98,0.08,255,144,DoS
0.0,udp,private,S0,64.0,0,3,0,0,0,0,0,167,166,1.0,0.13,0.92,0.07,255,126,DoS
0.0,tcp,http,S0,64.0,0,0,0,0,0,0,0,251,200,0.97,0.2,0.85,0.04,255,192,DoS
0.91,icmp,ftp,SF,445.0,12578,0,0,0,0,0,0,18,5,0.0,0.0,0.88,0.05,91,166,Normal
46.14,tcp,other,S0,119.0,154,0,0,0,0,0,0,112,26,0.07,0.02,0.43,0.44,255,18,Botnet
79.26,tcp,private,SF,300.0,230,0,0,0,0,0,0,79,27,0.09,0.08,0.67,0.25,255,31,Botnet
14.7,tcp,ssh,REJ,175.0,1117,0,0,4,5,0,0,25,55,0.01,0.29,0.84,0.01,31,21,BruteForce
10.1,tcp,ftp,SF,120.0,419,0,0,5,3,0,0,85,33,0.07,0.16,0.93,0.01,62,101,BruteForce
8.29,tcp,http,SF,86.0,1335,0,0,0,0,0,0,9,12,0.0,0.01,0.84,0.03,20,118,Normal
35.23,tcp,dns,SF,290.0,101,0,0,1,0,0,0,80,6,0.03,0.12,0.42,0.51,255,8,Botnet
0.0,icmp,http,S0,64.0,0,0,0,0,0,0,0,160,464,0.75,0.04,0.85,0.1,255,66,DoS
14.85,tcp,ftp,REJ,444.0,447,0,0,3,2,1,0,84,39,0.17,0.3,0.83,0.03,59,86,BruteForce
101.53,tcp,dns,S0,369.0,283,0,0,0,0,1,0,118,34,0.18,0.12,0.77,0.33,255,29,Botnet
0.0,tcp,other,S0,0.0,0,0,0,0,0,0,0,256,486,0.87,0.07,0.86,0.02,255,150,DoS
2.94,tcp,other,SF,880.0,7369,0,0,0,0,0,0,29,27,0.0,0.0,0.93,0.0,10,228,Normal
0.0,tcp,http,S0,64.0,0,0,0,0,0,0,0,321,257,0.85,0.02,0.97,0.01,255,232,DoS
0.0,tcp,http,S0,64.0,0,3,0,0,0,0,0,502,277,0.91,0.18,1.0,0.07,255,186,DoS
0.0,tcp,http,S0,64.0,0,0,0,0,0,0,0,151,368,0.85,0.01,0.92,0.0,255,176,DoS
1.99,tcp,smtp,SF,3248.0,4113,0,0,0,0,0,0,4,21,0.0,0.01,1.0,0.05,74,201,Normal
107.58,udp,other,S0,254.0,196,0,0,1,0,0,0,40,16,0.03,0.01,0.78,0.22,255,20,Botnet
97.17,tcp,other,S0,376.0,352,0,0,2,0,0,0,31,41,0.0,0.14,0.77,0.38,255,29,Botnet
12.69,tcp,smtp,SF,750.0,552,0,0,2,3,0,0,14,13,0.07,0.39,0.92,0.09,114,122,BruteForce
2.44,udp,dns,SF,249.0,11985,0,0,0,0,0,0,29,26,0.0,0.12,0.88,0.04,49,248,Normal
8.03,tcp,ftp,SF,172.0,549,0,0,3,3,2,0,14,35,0.08,0.19,0.97,0.09,124,42,BruteForce
13.77,tcp,ssh,REJ,481.0,1077,0,0,1,5,0,0,66,68,0.09,0.22,0.9,0.07,94,135,BruteForce
5.9,udp,smtp,SF,907.0,215,0,0,0,0,0,0,3,12,0.02,0.0,0.93,0.08,56,254,Normal
9.25,tcp,ftp,SF,649.0,318,0,0,3,3,0,0,43,10,0.07,0.3,0.93,0.05,107,100,BruteForce
8.52,tcp,ssh,SF,380.0,722,0,0,5,3,0,0,17,66,0.19,0.25,0.9,0.08,149,97,BruteForce
14.17,tcp,ftp,REJ,247.0,153,0,0,3,3,1,0,63,35,0.16,0.38,0.96,0.05,26,71,BruteForce
8.39,tcp,ftp,SF,208.0,1175,0,0,4,2,0,0,65,45,0.04,0.13,0.92,0.09,88,98,BruteForce
34.75,tcp,dns,SF,356.0,147,0,0,0,0,0,0,24,44,0.23,0.28,0.64,0.44,255,13,Botnet
0.0,tcp,private,S0,512.0,0,0,0,0,0,0,0,189,338,0.95,0.18,0.86,0.04,255,149,DoS
111.27,tcp,private,S0,284.0,335,0,0,0,0,0,0,47,43,0.21,0.28,0.67,0.38,255,46,Botnet
0.28,udp,ftp,SF,667.0,9913,0,0,0,0,0,0,21,8,0.07,0.0,0.86,0.13,75,177,Normal
14.88,tcp,smtp,REJ,546.0,604,0,0,5,5,0,0,71,64,0.19,0.09,0.89,0.0,45,145,BruteForce
8.73,tcp,ftp,SF,688.0,341,0,0,1,5,1,0,35,92,0.13,0.15,0.88,0.02,30,131,BruteForce
56.18,tcp,private,SF,365.0,331,0,0,0,0,0,0,36,10,0.29,0.01,0.63,0.58,255,46,Botnet
8.8,tcp,ssh,SF,267.0,227,0,0,5,5,0,0,41,58,0.07,0.36,0.8,0.05,130,46,BruteForce
0.92,tcp,smtp,S0,2103.0,7561,0,0,0,0,0,0,12,24,0.0,0.01,0.89,0.1,18,132,Normal
2.77,icmp,ssh,S0,3238.0,1397,0,0,0,0,0,0,33,27,0.11,0.0,0.87,0.06,2,158,Normal
14.82,tcp,ftp,SF,395.0,332,0,0,2,4,0,0,79,42,0.15,0.15,0.94,0.06,122,56,BruteForce
12.41,tcp,ssh,SF,395.0,604,0,0,3,4,1,0,97,85,0.13,0.1,0.94,0.03,118,141,BruteForce
4.15,tcp,ssh,SF,761.0,169,0,0,2,5,0,0,25,54,0.02,0.06,1.0,0.02,64,106,BruteForce
7.94,tcp,ssh,SF,215.0,187,0,0,3,4,0,0,60,84,0.01,0.3,0.83,0.08,113,55,BruteForce
2.19,tcp,dns,SF,4421.0,2266,0,0,0,0,0,0,11,13,0.0,0.0,0.93,0.1,77,89,Normal
109.19,tcp,other,SF,187.0,192,0,0,0,0,0,0,131,32,0.26,0.22,0.49,0.59,255,20,Botnet
0.0,udp,private,S0,0.0,0,0,0,0,0,0,0,383,504,0.86,0.01,0.89,0.01,255,174,DoS
3.83,tcp,smtp,REJ,477.0,678,0,0,1,5,0,0,50,99,0.16,0.1,0.88,0.05,51,133,BruteForce
0.0,tcp,private,S0,512.0,0,0,0,0,0,0,0,175,462,0.8,0.12,0.89,0.03,255,141,DoS
34.75,tcp,dns,SF,305.0,311,0,0,0,0,0,0,59,33,0.29,0.14,0.51,0.45,255,9,Botnet
0.0,tcp,other,REJ,,0,3,0,0,0,0,0,470,237,0.88,0.06,0.98,0.04,255,38,DoS
90.38,tcp,other,S0,244.0,344,0,0,0,0,0,0,94,30,0.28,0.07,0.57,0.51,255,36,Botnet
40.46,tcp,dns,S0,202.0,197,0,0,0,0,0,0,118,29,0.23,0.24,0.49,0.4,255,29,Botnet
40.62,tcp,other,SF,76.0,173,0,0,0,0,0,0,91,18,0.24,0.15,0.76,0.34,255,35,Botnet
5.61,tcp,ssh,SF,395.0,966,0,0,4,5,0,0,68,45,0.19,0.12,0.82,0.04,105,133,BruteForce
0.75,tcp,ftp,SF,391.0,7497,0,0,0,0,0,0,9,23,0.0,0.0,0.82,0.07,70,85,Normal
32.99,tcp,private,SF,64.0,135,0,0,0,0,0,0,147,14,0.23,0.16,0.67,0.43,255,11,Botnet
8.41,tcp,ftp,REJ,397.0,175,0,0,1,4,0,0,86,94,0.02,0.01,0.93,0.05,95,80,BruteForce
59.26,udp,other,SF,296.0,102,0,0,0,0,0,0,115,13,0.15,0.27,0.58,0.36,255,45,Botnet
117.51,tcp,private,SF,157.0,206,0,0,0,0,0,0,117,37,0.08,0.28,0.43,0.39,255,18,Botnet
68.9,tcp,private,SF,64.0,199,0,0,0,0,0,0,80,22,0.02,0.01,0.8,0.6,255,32,Botnet
5.23,tcp,ftp,REJ,503.0,322,0,0,3,2,0,0,12,75,0.09,0.12,0.84,0.0,85,61,BruteForce
8.07,tcp,ssh,SF,150.0,835,0,0,2,2,0,0,66,31,0.06,0.03,0.96,0.04,147,25,BruteForce
1.77,tcp,ftp,SF,1369.0,6209,0,0,0,0,0,0,1,10,0.04,0.0,0.95,0.14,32,133,Normal
97.18,udp,private,SF,128.0,145,0,0,2,0,1,0,89,34,0.07,0.03,0.74,0.36,255,26,Botnet
0.47,udp,dns,SF,1727.0,204,0,0,0,0,0,0,25,18,0.0,0.0,0.82,0.1,66,250,Normal
72.02,udp,dns,S0,278.0,139,0,0,1,0,0,0,138,24,0.05,0.17,0.5,0.25,255,16,Botnet
1.96,udp,ftp,SF,1767.0,3008,0,0,0,0,0,0,6,14,0.0,0.0,0.97,0.11,40,97,Normal
108.08,udp,other,SF,246.0,224,0,0,0,0,0,0,31,47,0.29,0.2,0.71,0.32,255,39,Botnet
6.55,tcp,ftp,REJ,794.0,1148,0,0,4,2,0,0,37,45,0.18,0.27,0.85,0.06,47,31,BruteForce
11.62,tcp,ssh,SF,194.0,953,0,0,4,5,1,0,36,59,0.17,0.02,0.81,0.03,80,20,BruteForce
1.62,tcp,other,SF,1652.0,3744,0,0,0,0,0,0,13,9,0.0,0.0,0.82,0.1,88,97,Normal
1.84,tcp,ssh,SF,646.0,196,0,0,3,4,0,0,51,18,0.2,0.25,0.94,0.05,25,140,BruteForce
1.53,tcp,other,SF,1043.0,1930,0,0,0,0,0,0,32,17,0.0,0.0,0.81,0.09,4,130,Normal
1.31,udp,ssh,SF,1679.0,3514,0,0,0,0,0,0,32,16,0.0,0.0,0.97,0.1,12,96,Normal
0.0,tcp,http,REJ,1024.0,0,0,0,0,0,0,0,485,394,0.84,0.05,0.92,0.09,255,16,DoS
113.01,udp,other,SF,219.0,61,0,0,0,0,0,0,129,45,0.13,0.12,0.54,0.43,255,13,Botnet
0.08,tcp,private,REJ,60.0,0,0,0,0,0,0,0,78,7,0.41,0.55,0.0,0.74,167,19,PortScan
1.18,tcp,other,SF,1451.0,4763,0,0,0,0,0,0,19,9,0.0,0.04,0.99,0.02,76,168,Normal
111.29,tcp,private,SF,247.0,66,0,0,0,0,0,0,50,21,0.07,0.23,0.43,0.37,255,20,Botnet
85.44,tcp,private,SF,285.0,57,0,0,1,0,0,0,43,44,0.04,0.0,0.5,0.58,255,15,Botnet
9.63,tcp,ssh,REJ,752.0,1069,0,0,4,5,0,0,26,53,0.17,0.09,0.85,0.08,53,100,BruteForce
89.41,tcp,other,S0,101.0,124,0,0,2,0,0,0,23,11,0.2,0.07,0.68,0.43,255,33,Botnet
71.1,udp,other,SF,300.0,186,0,0,0,0,0,0,145,42,0.02,0.28,0.6,0.45,255,19,Botnet
10.99,tcp,smtp,REJ,265.0,182,0,0,5,4,0,0,75,84,0.15,0.01,0.93,0.08,115,52,BruteForce
6.88,tcp,ftp,SF,219.0,1063,0,0,3,4,2,0,33,93,0.18,0.3,0.94,0.03,140,62,BruteForce
0.7,tcp,other,SF,3357.0,2682,0,0,0,0,0,0,24,27,0.13,0.0,0.97,0.11,72,68,Normal
89.58,tcp,private,S0,65.0,367,0,0,0,0,0,0,67,15,0.28,0.07,0.75,0.29,255,16,Botnet
0.0,tcp,http,S0,512.0,0,0,0,0,0,0,0,181,373,0.78,0.14,0.9,0.03,255,122,DoS
3.34,icmp,smtp,SF,441.0,6791,0,0,0,0,0,0,11,23,0.0,0.0,0.91,0.11,59,143,Normal
76.11,tcp,private,S0,376.0,388,0,0,0,0,0,0,97,35,0.2,0.13,0.6,0.5,255,39,Botnet
2.48,tcp,http,SF,615.0,1740,0,0,0,0,0,0,8,16,0.0,0.0,0.82,0.05,48,122,Normal
9.0,tcp,ftp,REJ,307.0,705,0,0,3,2,0,0,84,48,0.0,0.16,0.95,0.07,44,82,BruteForce
0.16,tcp,other,SF,665.0,2147,0,0,0,0,0,0,32,8,0.0,0.0,0.87,0.11,20,197,Normal
0.0,tcp,http,S0,,0,3,0,0,0,0,0,500,296,0.82,0.18,0.94,0.08,255,137,DoS
1.36,tcp,smtp,SF,3103.0,19567,0,0,0,0,0,0,11,4,0.0,0.0,0.81,0.04,10,234,Normal
0.05,tcp,ftp,SF,789.0,9644,0,0,0,0,0,0,25,26,0.0,0.0,0.88,0.03,60,168,Normal
76.41,udp,private,SF,95.0,315,0,0,0,0,0,0,80,12,0.02,0.18,0.68,0.29,255,10,Botnet
2.19,tcp,ftp,REJ,426.0,1032,0,0,2,3,1,0,82,58,0.06,0.39,0.95,0.07,89,83,BruteForce
5.3,tcp,ssh,SF,2226.0,3231,0,0,0,0,0,0,18,30,0.0,0.0,0.87,0.07,78,169,Normal
84.7,tcp,private,SF,331.0,125,0,0,0,0,0,0,115,30,0.11,0.11,0.65,0.27,255,8,Botnet
31.09,tcp,other,SF,58.0,299,0,0,1,0,0,0,110,21,0.03,0.12,0.52,0.29,255,32,Botnet
23.01,udp,private,SF,393.0,173,0,0,1,0,0,0,133,19,0.2,0.18,0.74,0.38,255,31,Botnet
3.63,udp,http,SF,1599.0,7545,0,0,0,0,0,0,18,8,0.0,0.0,0.89,0.06,25,199,Normal
47.86,udp,private,SF,137.0,303,0,0,0,0,0,0,101,33,0.12,0.16,0.5,0.32,255,38,Botnet
87.51,tcp,other,S0,68.0,65,0,0,0,0,0,0,69,16,0.08,0.12,0.65,0.34,255,23,Botnet
0.25,tcp,http,SF,1276.0,21090,0,0,0,0,0,0,26,14,0.0,0.01,0.98,0.08,73,63,Normal
0.94,tcp,ftp,SF,3643.0,2912,0,0,0,0,0,0,20,11,0.0,0.0,0.89,0.07,84,84,Normal
12.74,tcp,ssh,SF,477.0,192,0,0,1,2,2,0,15,92,0.19,0.09,0.92,0.07,29,32,BruteForce
0.03,tcp,private,REJ,40.0,0,0,0,0,0,0,0,115,2,0.67,0.69,0.14,0.7,141,9,PortScan
57.66,tcp,private,SF,391.0,186,0,0,0,0,0,0,135,15,0.11,0.07,0.56,0.49,255,15,Botnet
14.71,tcp,ftp,SF,204.0,380,0,0,1,2,0,0,30,41,0.19,0.14,0.91,0.01,130,104,BruteForce
4.56,tcp,smtp,REJ,111.0,472,0,0,4,5,0,0,91,20,0.14,0.31,0.88,0.08,76,87,BruteForce
2.27,tcp,ssh,SF,226.0,160,0,0,5,4,1,0,99,95,0.09,0.15,0.86,0.06,138,115,BruteForce
107.12,tcp,private,SF,196.0,314,0,0,1,0,0,0,104,35,0.27,0.29,0.4,0.36,255,39,Botnet
4.37,tcp,ssh,SF,337.0,1184,0,0,2,3,0,0,87,89,0.04,0.1,0.86,0.05,110,144,BruteForce
0.0,udp,private,S0,0.0,0,0,0,0,0,0,0,507,205,0.81,0.17,0.91,0.08,255,158,DoS
37.59,udp,dns,S0,145.0,134,0,0,0,0,0,0,44,8,0.05,0.24,0.42,0.26,255,46,Botnet
44.45,udp,private,SF,286.0,147,0,0,0,0,0,0,57,13,0.15,0.18,0.71,0.48,255,21,Botnet
15.04,tcp,other,S0,51.0,61,0,0,0,0,0,0,143,40,0.09,0.01,0.7,0.4,255,15,Botnet
8.88,tcp,ssh,SF,393.0,412,0,0,1,3,0,0,54,99,0.08,0.23,0.96,0.07,42,126,BruteForce
14.39,tcp,smtp,SF,370.0,809,0,0,1,5,1,0,24,99,0.06,0.31,0.83,0.06,96,103,BruteForce
10.15,tcp,smtp,SF,331.0,416,0,0,4,2,2,0,16,80,0.17,0.02,0.96,0.03,46,74,BruteForce
